filename	label	part_of	Template	dbxrefs	comment	synonyms	is_a
40x-VNC-2660984517560369250	JRC_R71C03-GAL4_MCFO_VNC_20190409_61_A2_40x	male organism|adult ventral nerve cord|P{GMR71C03-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R71C03|jrc_slide_code_api:20190409_61_A2|neuronbridge:R71C03	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_A2', age: 'Adult'"	R71C03-GAL4|JRC_R71C03-GAL4-GAL4|GMR_71C03-GAL4	expression pattern fragment
40x-VNC-2660984517963022434	JRC_R71C03-GAL4_MCFO_VNC_20190409_61_A3_40x	male organism|adult ventral nerve cord|P{GMR71C03-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R71C03|jrc_slide_code_api:20190409_61_A3|neuronbridge:R71C03	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_A3', age: 'Adult'"	R71C03-GAL4|JRC_R71C03-GAL4-GAL4|GMR_71C03-GAL4	expression pattern fragment
40x-VNC-2660984518348898402	JRC_R71C03-GAL4_MCFO_VNC_20190409_61_A4_40x	male organism|adult ventral nerve cord|P{GMR71C03-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R71C03|jrc_slide_code_api:20190409_61_A4|neuronbridge:R71C03	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_A4', age: 'Adult'"	R71C03-GAL4|JRC_R71C03-GAL4-GAL4|GMR_71C03-GAL4	expression pattern fragment
40x-VNC-2660984519150010466	JRC_R71C03-GAL4_MCFO_VNC_20190409_61_B1_40x	male organism|adult ventral nerve cord|P{GMR71C03-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R71C03|jrc_slide_code_api:20190409_61_B1|neuronbridge:R71C03	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_B1', age: 'Adult'"	R71C03-GAL4|JRC_R71C03-GAL4-GAL4|GMR_71C03-GAL4	expression pattern fragment
40x-VNC-2660984519548469346	JRC_R71C03-GAL4_MCFO_VNC_20190409_61_B2_40x	male organism|adult ventral nerve cord|P{GMR71C03-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R71C03|jrc_slide_code_api:20190409_61_B2|neuronbridge:R71C03	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_B2', age: 'Adult'"	R71C03-GAL4|JRC_R71C03-GAL4-GAL4|GMR_71C03-GAL4	expression pattern fragment
40x-VNC-2660984519942733922	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C1_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C1|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C1', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2660984520345387106	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C2_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C2|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C2', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2660984520739651682	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C3_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C3|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C3', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2660984521133916258	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C4_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C4|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C4', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2660984521712730210	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C5_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C5|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C5', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2660984522106994786	JRC_R75A04-GAL4_MCFO_VNC_20190409_61_C6_40x	male organism|adult ventral nerve cord|P{GMR75A04-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R75A04|jrc_slide_code_api:20190409_61_C6|neuronbridge:R75A04	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'EC Plan-Neofluar 40x/1.30 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190409_61_C6', age: 'Adult'"	R75A04-GAL4|JRC_R75A04-GAL4-GAL4|GMR_75A04-GAL4	expression pattern fragment
40x-VNC-2663179985207951458	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I1_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I1|neuronbridge:R95C12	"tile(s): 'metathoracic, prothoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I1', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179985568661602	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I2_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I2|neuronbridge:R95C12	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I2', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179985975509090	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I3_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I3|neuronbridge:R95C12	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I3', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179986382356578	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I4_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I4|neuronbridge:R95C12	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I4', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179986793398370	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I5_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I5|neuronbridge:R95C12	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I5', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179987305103458	JRC_R95C12-GAL4_MCFO_VNC_20190423_63_I6_40x	male organism|adult ventral nerve cord|P{GMR95C12-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R95C12|jrc_slide_code_api:20190423_63_I6|neuronbridge:R95C12	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_I6', age: 'Adult'"	R95C12-GAL4|JRC_R95C12-GAL4-GAL4|GMR_95C12-GAL4	expression pattern fragment
40x-VNC-2663179987745505378	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J1_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J1|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J1', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2663179988156547170	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J2_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J2|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J2', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2663179988567588962	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J3_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J3|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J3', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2663179988978630754	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J4_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J4|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J4', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2663179989389672546	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J5_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J5|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J5', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2668911963483930722	JRC_R9B08-GAL4_MCFO_VNC_20190423_63_J6_40x	male organism|adult ventral nerve cord|P{GMR9B08-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B08|jrc_slide_code_api:20190423_63_J6|neuronbridge:R9B08	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-Flp2::PEST in attp18; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190423_63_J6', age: 'Adult'"	R9B08-GAL4|JRC_R9B08-GAL4-GAL4|GMR_9B08-GAL4	expression pattern fragment
40x-VNC-2684139510656139362	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J1_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J1|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J1', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684139511088152674	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J2_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J2|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J2', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684139511511777378	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J3_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J3|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J3', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684139511939596386	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J4_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J4|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J4', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684139512363221090	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J5_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J5|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J5', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684139512791040098	JRC_R76B01-GAL4_MCFO_VNC_20190531_61_J6_40x	male organism|adult ventral nerve cord|P{GMR76B01-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R76B01|jrc_slide_code_api:20190531_61_J6|neuronbridge:R76B01	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190531_61_J6', age: 'Adult'"	R76B01-GAL4|JRC_R76B01-GAL4-GAL4|GMR_76B01-GAL4	expression pattern fragment
40x-VNC-2684168282885324898	JRC_R9B09-GAL4_MCFO_VNC_20190611_64_F1_40x	male organism|adult ventral nerve cord|P{GMR9B09-GAL4} expression pattern	JRC2018UnisexVNC_c	FlyLightGen1MCFO:R9B09|jrc_slide_code_api:20190611_64_F1|neuronbridge:R9B09	"tile(s): 'prothoracic, metathoracic', effector genotype: 'R57C10-FlpL in su(Hw)attP8; brp::Snap / CyO; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1 / TM6B', objective: 'Plan-Apochromat 40x/1.3 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190611_64_F1', age: 'Adult'"	R9B09-GAL4|JRC_R9B09-GAL4-GAL4|GMR_9B09-GAL4	expression pattern fragment
